VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
1N4AZ1CP7K,King,Sammamish,WA,98029,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,5,8105191,POINT (-122.014191 47.559121),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032222
YV4ED3UR6M,King,Woodinville,WA,98072,2021,VOLVO,XC40,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,145490614,POINT (-122.132064 47.759381),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032311
1C4JJXP68N,Clark,Vancouver,WA,98682,2022,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,17,204612733,POINT (-122.508465 45.670446),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041334
1N4BZ1CP3K,Kitsap,Poulsbo,WA,98370,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,23,7960809,POINT (-122.633393 47.748427),PUGET SOUND ENERGY INC,53035090502
1G1RD6S55J,Snohomish,Snohomish,WA,98296,2018,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,1,475741199,POINT (-122.10812 47.838517),PUGET SOUND ENERGY INC,53061052113
5YJSA1E28J,King,Redmond,WA,98053,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,0,45,205529208,POINT (-122.024951 47.670286),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032328
5YJSA1E29L,King,Seattle,WA,98112,2020,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,330,0,43,112952073,POINT (-122.296466 47.631708),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006400
2C4RC1N76L,Spokane,Spokane,WA,99223,2020,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,6,124669695,POINT (-117.36043 47.63396),MODERN ELECTRIC WATER COMPANY,53063004702
5YJ3E1EB7N,San Juan,Friday Harbor,WA,98250,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,212068440,POINT (-123.01648 48.53448),BONNEVILLE POWER ADMINISTRATION||ORCAS POWER & LIGHT COOP,53055960302
1G1RB6S51H,King,Seattle,WA,98118,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,37,140890200,,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010102
7SAYGDEE9N,Snohomish,Edmonds,WA,98020,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,21,198895392,POINT (-122.370709 47.801416),PUGET SOUND ENERGY INC,53061050501
3FA6P0SU6G,King,Covington,WA,98042,2016,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,47,133124701,POINT (-122.116674 47.363112),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032007
5YJ3E1EB8J,King,Kent,WA,98042,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,47,219581631,POINT (-122.116674 47.363112),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031204
5YJYGDEE4M,Kitsap,Poulsbo,WA,98370,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,23,136808801,POINT (-122.633393 47.748427),PUGET SOUND ENERGY INC,53035090201
JTDKARFP7H,King,Burien,WA,98146,2017,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,34,163133484,POINT (-122.357206 47.501207),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033026700
WBA8E1C38H,King,Seattle,WA,98101,2017,BMW,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,44100,43,216923465,POINT (-122.34223 47.61085),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008300
5YJSA1H20F,Fairfax,Alexandria,VA,22308,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,0,,223163748,POINT (-77.058745 38.729161),,51059415500
1C4JJXP6XM,King,Issaquah,WA,98027,2021,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,5,179367478,POINT (-122.010741 47.506838),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032103
5YJSA1E20G,Mason,Allyn,WA,98524,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,0,35,253022423,POINT (-122.82983 47.38174),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PUD NO 3 OF MASON COUNTY,53045960403
5YJSA1E50N,Lewis,Chehalis,WA,98532,2022,TESLA,MODEL S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,20,197699120,POINT (-122.990497 46.618425),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PUD NO 1 OF LEWIS COUNTY,53041971100
WMZYU7C43J,King,Seattle,WA,98144,2018,MINI,COUNTRYMAN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,12,36800,37,171402843,POINT (-122.30033 47.585339),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009500
3FA6P0SU4D,Pierce,Graham,WA,98338,2013,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,28,177117671,POINT (-122.288044 47.02748),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053073115
WA13ABGE9M,King,Duvall,WA,98019,2021,AUDI,E-TRON SPORTBACK,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,218,0,45,152563092,POINT (-121.98609 47.74068),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032402
WBY1Z2C59E,King,Carnation,WA,98014,2014,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,81,0,5,143448420,POINT (-121.91353 47.64901),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032402
WVGDMPE22M,King,Enumclaw,WA,98022,2021,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,31,148464578,POINT (-121.991415 47.199452),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031302
1G1FZ6S07K,King,Seattle,WA,98103,2019,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,43,475073588,POINT (-122.343577 47.672491),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005402
1G1FZ6S07L,Snohomish,Snohomish,WA,98290,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,0,39,133551442,POINT (-122.029605 47.939428),PUGET SOUND ENERGY INC,53061052203
7SAYGDEE4N,King,Sammamish,WA,98074,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,199511945,POINT (-122.042724 47.623594),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032216
JA4J24A53J,King,Seattle,WA,98117,2018,MITSUBISHI,OUTLANDER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,0,36,333993719,POINT (-122.379354 47.687571),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003000
KNDCE3LG2L,Thurston,Olympia,WA,98501,2020,KIA,NIRO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239,0,22,136825447,POINT (-122.874042 46.998873),PUGET SOUND ENERGY INC,53067010400
1C4JJXP61M,Snohomish,Snohomish,WA,98290,2021,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,44,198458977,POINT (-122.029605 47.939428),PUGET SOUND ENERGY INC,53061052502
5YJ3E1EA3M,Pierce,Tacoma,WA,98405,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,27,182833724,POINT (-122.469847 47.247509),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053061300
JTDKARFP4J,King,Seattle,WA,98115,2018,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,46,182405597,POINT (-122.297534 47.685291),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002200
KMHE24L1XG,King,Seattle,WA,98126,2016,HYUNDAI,SONATA PLUG-IN HYBRID,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,27,34600,34,175738720,POINT (-122.374864 47.548552),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009900
7SAYGDEE1N,King,Bellevue,WA,98004,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,213750680,POINT (-122.203169 47.619011),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024001
5YJ3E1EB6N,King,Seatac,WA,98148,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,33,198787928,POINT (-122.326676 47.445709),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028500
JA4J2VA7XN,Thurston,Tumwater,WA,98501,2022,MITSUBISHI,OUTLANDER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,24,0,22,196641777,POINT (-122.874042 46.998873),PUGET SOUND ENERGY INC,53067010801
5YJSA1E23H,Clark,Camas,WA,98607,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,0,18,314294466,POINT (-122.408498 45.620943),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040610
5UXTS1C06M,King,Redmond,WA,98052,2021,BMW,X3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,0,45,140228392,POINT (-122.122018 47.678465),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032321
1G1FW6S01J,Thurston,Olympia,WA,98501,2018,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,22,118226678,POINT (-122.874042 46.998873),PUGET SOUND ENERGY INC,53067011200
1N4BZ0CP3G,King,Woodinville,WA,98072,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,45,256283289,POINT (-122.132064 47.759381),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032319
1G1RA6E43E,King,Federal Way,WA,98023,2014,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,30,252271323,POINT (-122.362029 47.308531),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030305
3FMTK3SU1M,Skagit,Anacortes,WA,98221,2021,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,179021748,POINT (-122.628418 48.487079),PUGET SOUND ENERGY INC,53057940600
JTDKARFP3K,Skagit,Mount Vernon,WA,98274,2019,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,10,198770120,POINT (-122.250701 48.368138),PUGET SOUND ENERGY INC,53057952600
1G1FW6S06H,Thurston,Olympia,WA,98501,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,22,5296350,POINT (-122.874042 46.998873),PUGET SOUND ENERGY INC,53067011200
7SAYGDEE2N,King,Des Moines,WA,98148,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,33,202605420,POINT (-122.326676 47.445709),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028700
JHMZC5F37L,Snohomish,Bothell,WA,98021,2020,HONDA,CLARITY,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,47,0,1,122636412,POINT (-122.212105 47.792368),PUGET SOUND ENERGY INC,53061051937
WVGKMPE21M,Clark,Camas,WA,98607,2021,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,18,156564411,POINT (-122.408498 45.620943),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040605
1FADP5CU7D,King,Seattle,WA,98116,2013,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,34,155136397,POINT (-122.394511 47.574001),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009701
5YJ3E1EB0N,King,Seattle,WA,98119,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,36,195981208,POINT (-122.3684 47.64586),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006900
7SAYGDEF7N,Pierce,Tacoma,WA,98404,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,27,186201445,POINT (-122.412949 47.211873),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053940006
WBY73AW06N,King,Sammamish,WA,98075,2022,BMW,I4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,212358912,POINT (-122.028168 47.586173),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032213
WMW13DJ05P,King,Woodinville,WA,98072,2023,MINI,HARDTOP,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,208577939,POINT (-122.132064 47.759381),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032307
1G1RD6S56K,King,Seattle,WA,98103,2019,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,43,9794088,POINT (-122.343577 47.672491),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004901
7SAYGDEF4N,King,Yarrow Point,WA,98004,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,206954086,POINT (-122.203169 47.619011),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024100
1N4AZ0CP5E,San Juan,Friday Harbor,WA,98250,2014,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,40,216425541,POINT (-123.01648 48.53448),BONNEVILLE POWER ADMINISTRATION||ORCAS POWER & LIGHT COOP,53055960301
5YJ3E1EBXM,Snohomish,Snohomish,WA,98296,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,179001658,POINT (-122.10812 47.838517),PUGET SOUND ENERGY INC,53061052114
5YJ3E1EA9N,King,Seatac,WA,98148,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,33,211492249,POINT (-122.326676 47.445709),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028500
1N4AZ0CP4D,King,Renton,WA,98059,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,5,106995605,POINT (-122.132064 47.494834),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031904
WBY1Z2C50E,Pierce,University Place,WA,98466,2014,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,81,0,28,137173914,POINT (-122.535237 47.227719),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072309
JTMAB3FVXN,King,Seattle,WA,98103,2022,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,43,195683813,POINT (-122.343577 47.672491),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005402
1G1FZ6S04K,King,Redmond,WA,98072,2019,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,45,269564879,POINT (-122.132064 47.759381),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032322
WVWKR7AU1K,Whatcom,Bellingham,WA,98229,2019,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,125,0,40,301644297,POINT (-122.414936 48.709388),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000902
1N4AZ1CV1N,King,Carnation,WA,98014,2022,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,5,181544464,POINT (-121.91353 47.64901),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032315
YV4ED3UR9N,King,Seattle,WA,98109,2022,VOLVO,XC40,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,36,183126723,POINT (-122.346385 47.630685),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006000
WBY1Z8C35H,Whatcom,Lummi Island,WA,98262,2017,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,97,0,42,177991278,POINT (-122.680274 48.710887),PUD NO 1 OF WHATCOM COUNTY,53073010900
5YJ3E1EB2N,Jefferson,Port Townsend,WA,98368,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,24,213718704,POINT (-122.818016 48.080229),BONNEVILLE POWER ADMINISTRATION||PUGET SOUND ENERGY INC||PUD NO 1 OF JEFFERSON COUNTY,53031950502
1N4AZ0CP4F,Snohomish,Edmonds,WA,98026,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,32,166974027,POINT (-122.333046 47.829439),PUGET SOUND ENERGY INC,53061050900
3FMTK3RM2N,King,Seattle,WA,98106,2022,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,34,205528690,POINT (-122.35186 47.54286),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010800
1N4AZ0CPXG,King,Seattle,WA,98106,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,34,127813066,POINT (-122.35186 47.54286),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010800
KNDRMDLH3N,Douglas,East Wenatchee,WA,98802,2022,KIA,SORENTO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,12,183095818,POINT (-120.241485 47.454995),PUD NO 1 OF DOUGLAS COUNTY,53017950500
1N4AZ0CP5F,Jefferson,Port Townsend,WA,98368,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,24,3134491,POINT (-122.818016 48.080229),BONNEVILLE POWER ADMINISTRATION||PUGET SOUND ENERGY INC||PUD NO 1 OF JEFFERSON COUNTY,53031950502
WAUTPBFF2J,King,Kirkland,WA,98033,2018,AUDI,A3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,0,48,117068773,POINT (-122.188994 47.678406),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022502
1G1RD6E4XE,New London,Pawcatuck,CT,6379,2014,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,,217175514,POINT (-93.09126 35.88485),,9011705101
KNDC3DLC6N,Clark,Camas,WA,98607,2022,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,14,218926690,POINT (-122.408498 45.620943),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040603
1N4BZ1DV2M,Pierce,Gig Harbor,WA,98329,2021,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,26,157737324,POINT (-122.718893 47.376283),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072503
WVWPR7AU6K,King,Seattle,WA,98144,2019,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,125,0,37,4603315,POINT (-122.30033 47.585339),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010102
1N4AZ0CP3D,Clark,Vancouver,WA,98660,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,49,101552601,POINT (-122.67156 45.63248),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042300
1G1FY6S08N,Cowlitz,Kelso,WA,98626,2022,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,19,180321634,POINT (-122.855585 46.143079),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001000
5YJ3E1EB8K,Pierce,Gig Harbor,WA,98329,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,26,476755996,POINT (-122.718893 47.376283),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072503
1G1RD6E41D,Benton,Kennewick,WA,99336,2013,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,8,7145582,POINT (-119.11698 46.20804),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF BENTON COUNTY,53005010816
KNDRJDLH9N,King,Kirkland,WA,98034,2022,KIA,SORENTO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,45,214819160,POINT (-122.204248 47.719278),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021904
1N4BZ0CP3H,Snohomish,Bothell,WA,98012,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107,0,21,237990224,POINT (-122.201515 47.843376),PUGET SOUND ENERGY INC,53061051922
5YJ3E1EB1L,King,Issaquah,WA,98027,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,41,104608087,POINT (-122.010741 47.506838),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032103
3FA6P0PU6E,Benton,Richland,WA,99352,2014,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,8,222406194,POINT (-119.285025 46.247465),BONNEVILLE POWER ADMINISTRATION||CITY OF RICHLAND - (WA),53005010817
WAUTPBFF2G,King,Seattle,WA,98115,2016,AUDI,A3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,0,46,253471067,POINT (-122.297534 47.685291),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033004201
1N4AZ0CP1G,Pierce,Buckley,WA,98321,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,31,200641283,POINT (-121.910037 47.06488),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053070207
WBAJB1C59J,Whatcom,Point Roberts,WA,98281,2018,BMW,530E XDRIVE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,54950,42,153958346,POINT (-123.05688 48.98867),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073011000
5YJ3E1EAXM,King,Redmond,WA,98052,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,172064826,POINT (-122.122018 47.678465),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032313
5YJYGDEFXM,King,Renton,WA,98056,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,178953106,POINT (-122.183961 47.510245),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025304
5YJYGDEF1M,King,North Bend,WA,98045,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,5,181449096,POINT (-121.668459 47.426482),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032704
